TITULO,OFERTA,VALORES,VALORES_PROMO,LOCATION,CITY,STATE,METRAGEM,QUARTO,GARAGEM,BANHEIRO,KEY,REF_DATE,LAST_DATE
Apartamento,COMPRA,268000,268000,Centro Histórico,Porto Alegre,RS,32,1,0,2,244239,26-07-2023,-
Apartamento,COMPRA,1289718,1289718,Jardim Europa,Porto Alegre,RS,88,2,1,3,242216,26-07-2023,-
Casa comercial,COMPRA,1100000,1100000,Petrópolis,Porto Alegre,RS,340,0,2,0,242217,26-07-2023,-
Apartamento,COMPRA,1214314,1214314,Jardim Europa,Porto Alegre,RS,83,1,2,2,242218,26-07-2023,-
Lote/terreno,COMPRA,890000,890000,Medianeira,Porto Alegre,RS,664,0,0,0,238351,26-07-2023,-
Apartamento,COMPRA,120000,120000,Restinga,Porto Alegre,RS,39,2,1,1,239278,26-07-2023,-
Lote/terreno,COMPRA,448000,448000,Sarandi,Porto Alegre,RS,695,0,0,0,239294,26-07-2023,-
Casa,COMPRA,460000,460000,Vila João Pessoa,Porto Alegre,RS,126,2,1,3,239302,26-07-2023,-
Apartamento,COMPRA,350000,350000,Teresópolis,Porto Alegre,RS,54,2,1,2,242548,26-07-2023,-
Apartamento,COMPRA,330000,330000,Cristal,Porto Alegre,RS,76,2,1,2,242561,26-07-2023,-
Kitnet/JK,COMPRA,160000,160000,Farroupilha,Porto Alegre,RS,25,1,0,1,242581,26-07-2023,-
Lote/terreno,COMPRA,1200000,1200000,Auxiliadora,Porto Alegre,RS,254,0,0,0,236187,26-07-2023,-
Cobertura,COMPRA,600000,600000,Menino Deus,Porto Alegre,RS,141,2,2,3,235725,26-07-2023,-
Apartamento,COMPRA,329000,329000,São Sebastião,Porto Alegre,RS,51,2,1,2,237298,26-07-2023,-
Apartamento,COMPRA,350000,350000,Jardim Planalto,Porto Alegre,RS,72,2,1,1,237345,26-07-2023,-
Apartamento,COMPRA,225000,225000,Santana,Porto Alegre,RS,39,1,0,1,268755,26-07-2023,-
Lote/terreno,COMPRA,1380000,1380000,Santo Antônio,Porto Alegre,RS,672,0,0,0,268770,26-07-2023,-
Apartamento,COMPRA,130000,130000,Rubem Berta,Porto Alegre,RS,40,2,1,1,268124,26-07-2023,-
Lote/terreno,COMPRA,1450000,1450000,Coronel Aparício Borges,Porto Alegre,RS,908,0,0,0,266916,26-07-2023,-
Apartamento,COMPRA,218500,218500,Protásio Alves,Porto Alegre,RS,53,2,1,2,266942,26-07-2023,-
Apartamento,COMPRA,266000,266000,Cidade Baixa,Porto Alegre,RS,31,1,1,2,259816,26-07-2023,-
Apartamento,COMPRA,149900,149900,Nonoai,Porto Alegre,RS,38,1,0,2,262377,26-07-2023,-
Apartamento,COMPRA,150000,150000,Humaitá,Porto Alegre,RS,39,1,0,1,262423,26-07-2023,-
Sobrado,COMPRA,450000,450000,Parque Santa Fé,Porto Alegre,RS,120,3,1,1,263785,26-07-2023,-
Cobertura,COMPRA,899000,899000,Bom Fim,Porto Alegre,RS,139,2,1,2,263857,26-07-2023,-
Apartamento,COMPRA,282000,282000,Santo Antônio,Porto Alegre,RS,61,2,1,1,263872,26-07-2023,-
Lote/terreno,COMPRA,380000,380000,Aberta dos Morros,Porto Alegre,RS,382,0,0,0,294876,26-07-2023,-
Apartamento,COMPRA,445200,445200,Cidade Baixa,Porto Alegre,RS,36,1,1,1,294921,26-07-2023,-
Sobrado,COMPRA,600000,600000,Hípica,Porto Alegre,RS,167,4,2,2,283068,26-07-2023,-
Casa,COMPRA,299000,299000,Belém Velho,Porto Alegre,RS,250,2,3,1,283127,26-07-2023,-
Apartamento,COMPRA,120000,120000,Lomba do Pinheiro,Porto Alegre,RS,39,2,1,1,283203,26-07-2023,-
Apartamento Garden,COMPRA,1380000,1380000,Menino Deus,Porto Alegre,RS,130,3,2,2,279772,26-07-2023,-
Casa,COMPRA,845000,845000,Menino Deus,Porto Alegre,RS,400,3,4,3,279780,26-07-2023,-
Casa,COMPRA,1703000,1703000,Higienópolis,Porto Alegre,RS,144,3,3,3,281091,26-07-2023,-
Cobertura,COMPRA,980000,980000,Menino Deus,Porto Alegre,RS,128,2,1,1,277456,26-07-2023,-
Casa,COMPRA,1480000,1480000,Higienópolis,Porto Alegre,RS,227,3,2,2,277457,26-07-2023,-
Apartamento,COMPRA,130000,130000,Humaitá,Porto Alegre,RS,39,1,0,1,288231,26-07-2023,-
Apartamento,COMPRA,508850,508850,Chácara das Pedras,Porto Alegre,RS,73,2,1,2,301836,26-07-2023,-
Apartamento,COMPRA,545900,545900,Chácara das Pedras,Porto Alegre,RS,73,2,1,2,301848,26-07-2023,-
Casa,COMPRA,290000,290000,Jardim Leopoldina,Porto Alegre,RS,73,2,2,1,301858,26-07-2023,-
Lote/terreno,COMPRA,550000,550000,Hípica,Porto Alegre,RS,700,0,0,0,301877,26-07-2023,-
Lote/terreno,COMPRA,490000,490000,Hípica,Porto Alegre,RS,700,0,0,0,301878,26-07-2023,-
Apartamento,COMPRA,455800,455800,Rio Branco,Porto Alegre,RS,115,3,0,3,272966,26-07-2023,-
Casa,COMPRA,320000,320000,Partenon,Porto Alegre,RS,110,2,1,1,275058,26-07-2023,-
Lote/terreno,COMPRA,491873,491873,Hípica,Porto Alegre,RS,219,0,0,0,275062,26-07-2023,-
Lote/terreno,COMPRA,380948,380948,Hípica,Porto Alegre,RS,169,0,0,0,275067,26-07-2023,-
Lote/terreno,COMPRA,450000,450000,Glória,Porto Alegre,RS,462,0,0,0,270354,26-07-2023,-
Apartamento,COMPRA,250000,250000,Cidade Baixa,Porto Alegre,RS,43,1,0,1,270362,26-07-2023,-
Lote/terreno,COMPRA,250000,250000,Vila Nova,Porto Alegre,RS,300,0,0,0,248653,26-07-2023,-
Lote/terreno,COMPRA,250000,250000,Vila Nova,Porto Alegre,RS,300,0,0,0,248661,26-07-2023,-
Apartamento,COMPRA,1350000,1350000,Tristeza,Porto Alegre,RS,143,3,2,2,246243,26-07-2023,-
Casa,COMPRA,2300000,2300000,VILA ASSUNCAO,Porto Alegre,RS,1000,3,3,5,246293,26-07-2023,-
Apartamento,COMPRA,310500,310500,Tristeza,Porto Alegre,RS,68,2,1,2,246362,26-07-2023,-
Apartamento,COMPRA,270000,270000,Cristal,Porto Alegre,RS,66,3,1,1,249481,26-07-2023,-
Casa,COMPRA,730000,730000,Guarujá,Porto Alegre,RS,324,4,3,3,250567,26-07-2023,-
Apartamento,COMPRA,210000,210000,Independência,Porto Alegre,RS,41,1,0,1,250570,26-07-2023,-
Apartamento,COMPRA,350000,350000,Protásio Alves,Porto Alegre,RS,57,2,1,2,250578,26-07-2023,-
Casa,COMPRA,890000,890000,Aberta dos Morros,Porto Alegre,RS,270,5,3,3,250623,26-07-2023,-
Sobrado,COMPRA,958000,958000,Aberta dos Morros,Porto Alegre,RS,210,3,1,2,250638,26-07-2023,-
Casa,COMPRA,1250000,1250000,Cristo Redentor,Porto Alegre,RS,122,2,0,1,301185,26-07-2023,-
Apartamento,COMPRA,873283,873283,Tristeza,Porto Alegre,RS,85,2,2,2,301189,26-07-2023,-
Apartamento,COMPRA,856160,856160,Tristeza,Porto Alegre,RS,88,2,2,2,301199,26-07-2023,-
Apartamento,COMPRA,220000,220000,Jardim Leopoldina,Porto Alegre,RS,38,2,1,1,295620,26-07-2023,-
Apartamento,COMPRA,252700,252700,São João,Porto Alegre,RS,60,2,0,1,295635,26-07-2023,-
Apartamento,COMPRA,195000,195000,Centro Histórico,Porto Alegre,RS,39,1,0,1,295662,26-07-2023,-
Casa,COMPRA,1600000,1600000,Jardim Lindóia,Porto Alegre,RS,360,3,2,3,286777,26-07-2023,-
Apartamento,COMPRA,370000,370000,Jardim Itu,Porto Alegre,RS,48,2,1,1,286792,26-07-2023,-
Apartamento,COMPRA,200000,200000,Morro Santana,Porto Alegre,RS,46,2,1,3,284686,26-07-2023,-
Apartamento,COMPRA,200000,200000,Jardim Leopoldina,Porto Alegre,RS,60,2,0,1,232686,26-07-2023,-
Apartamento,COMPRA,329000,329000,Jardim Carvalho,Porto Alegre,RS,68,3,1,2,214460,26-07-2023,-
Casa,COMPRA,530000,530000,Navegantes,Porto Alegre,RS,90,2,3,1,214469,26-07-2023,-
Lote/terreno,COMPRA,249000,249000,Teresópolis,Porto Alegre,RS,1122,0,0,0,211719,26-07-2023,-
Apartamento,COMPRA,620000,620000,Independência,Porto Alegre,RS,47,1,1,2,165047,26-07-2023,-
Apartamento,COMPRA,175000,175000,Jardim do Salso,Porto Alegre,RS,45,1,0,1,164265,26-07-2023,-
Apartamento,COMPRA,200000,200000,Jardim Itu Sabará,Porto Alegre,RS,34,1,1,1,254233,26-07-2023,-
Casa,COMPRA,510000,510000,Espírito Santo,Porto Alegre,RS,200,3,2,3,253145,26-07-2023,-
Apartamento,COMPRA,423000,423000,Rio Branco,Porto Alegre,RS,109,3,0,2,251926,26-07-2023,-
Apartamento,COMPRA,230000,230000,Santa Maria Goretti,Porto Alegre,RS,78,2,0,1,255153,26-07-2023,-
Casa,COMPRA,1050000,1050000,Jardim Itu Sabará,Porto Alegre,RS,154,3,2,2,255170,26-07-2023,-
Lote/terreno,COMPRA,4000000,4000000,Restinga,Porto Alegre,RS,34000,0,0,0,178310,26-07-2023,-
Lote/terreno,COMPRA,230000,230000,Cavalhada,Porto Alegre,RS,0,0,0,0,332838,26-07-2023,-
Casa,COMPRA,890000,890000,Ipanema,Porto Alegre,RS,202,4,2,3,332844,26-07-2023,-
Cobertura,COMPRA,420000,420000,Jardim Itu,Porto Alegre,RS,156,3,1,3,332848,26-07-2023,-
Apartamento,COMPRA,215000,215000,Cristal,Porto Alegre,RS,62,3,1,1,332857,26-07-2023,-
Casa,COMPRA,210000,210000,Restinga,Porto Alegre,RS,100,3,1,1,332859,26-07-2023,-
Apartamento,COMPRA,212000,212000,Sarandi,Porto Alegre,RS,56,2,0,1,332881,26-07-2023,-
Casa em Condomínio,COMPRA,249900,249900,Jardim Leopoldina,Porto Alegre,RS,82,3,2,2,332883,26-07-2023,-
Apartamento,COMPRA,170000,170000,Jardim Sao Pedro,Porto Alegre,RS,83,2,0,2,332908,26-07-2023,-
Casa,COMPRA,1500000,1500000,Partenon,Porto Alegre,RS,800,6,5,13,332915,26-07-2023,-
Apartamento,COMPRA,99000,99000,Rubem Berta,Porto Alegre,RS,45,2,1,2,332925,26-07-2023,-
Apartamento,COMPRA,390000,390000,Azenha,Porto Alegre,RS,45,1,2,2,331067,26-07-2023,-
Cobertura,COMPRA,480000,480000,Sarandi,Porto Alegre,RS,106,2,1,1,331579,26-07-2023,-
Apartamento,COMPRA,125000,125000,Alto Teresópolis,Porto Alegre,RS,42,2,0,1,331593,26-07-2023,-
Apartamento,COMPRA,170000,170000,Alto Teresópolis,Porto Alegre,RS,39,1,0,1,323497,26-07-2023,-
Casa,COMPRA,425000,425000,Hípica,Porto Alegre,RS,125,3,2,2,323503,26-07-2023,-
Sobrado,COMPRA,2250000,2250000,Floresta,Porto Alegre,RS,230,4,4,3,323506,26-07-2023,-
Flat,COMPRA,352988,352988,Moinhos de Vento,Porto Alegre,RS,30,1,1,1,323510,26-07-2023,-
Apartamento,COMPRA,349000,349000,Cavalhada,Porto Alegre,RS,57,2,1,2,323515,26-07-2023,-
Apartamento,COMPRA,119000,119000,Lomba do Pinheiro,Porto Alegre,RS,39,2,1,2,323535,26-07-2023,-
Casa,COMPRA,1300000,1300000,Cristo Redentor,Porto Alegre,RS,152,3,3,2,323566,26-07-2023,-
Sala/Conjunto Comercial,COMPRA,290000,290000,Menino Deus,Porto Alegre,RS,40,0,0,0,323624,26-07-2023,-
Apartamento,COMPRA,145000,145000,Cavalhada,Porto Alegre,RS,45,1,1,2,322104,26-07-2023,-
Apartamento,COMPRA,112000,112000,Santa Tereza,Porto Alegre,RS,39,1,1,1,322108,26-07-2023,-
Cobertura,COMPRA,371000,371000,Alto Petrópolis,Porto Alegre,RS,149,3,2,2,322122,26-07-2023,-
Casa em Condomínio,COMPRA,640000,640000,Hípica,Porto Alegre,RS,109,3,2,2,322130,26-07-2023,-
Apartamento,COMPRA,311000,311000,Partenon,Porto Alegre,RS,27,1,0,2,322189,26-07-2023,-
Casa,COMPRA,300000,300000,Passo das Pedras,Porto Alegre,RS,120,3,2,2,322211,26-07-2023,-
Casa,COMPRA,1600000,1600000,Vila Conceicao,Porto Alegre,RS,286,3,3,6,316384,26-07-2023,-
Casa,COMPRA,270000,270000,Humaitá,Porto Alegre,RS,125,3,0,2,316423,26-07-2023,-
Apartamento Garden,COMPRA,180000,180000,Sarandi,Porto Alegre,RS,62,1,2,1,316448,26-07-2023,-
Apartamento,COMPRA,343000,343000,Azenha,Porto Alegre,RS,61,2,0,1,316493,26-07-2023,-
Casa,COMPRA,1000000,1000000,Azenha,Porto Alegre,RS,160,3,5,2,316496,26-07-2023,-
Apartamento,COMPRA,860000,860000,Independência,Porto Alegre,RS,130,3,1,2,316509,26-07-2023,-
Apartamento,COMPRA,466504,466504,Cavalhada,Porto Alegre,RS,66,2,1,2,379198,26-07-2023,-
Apartamento,COMPRA,507848,507848,Cavalhada,Porto Alegre,RS,66,2,2,2,379200,26-07-2023,-
Apartamento,COMPRA,476262,476262,Cavalhada,Porto Alegre,RS,66,2,2,2,379203,26-07-2023,-
Apartamento,COMPRA,537606,537606,Cavalhada,Porto Alegre,RS,66,2,2,2,379204,26-07-2023,-
Apartamento,COMPRA,557364,557364,Cavalhada,Porto Alegre,RS,66,2,2,2,379209,26-07-2023,-
Apartamento,COMPRA,555000,555000,Independência,Porto Alegre,RS,130,3,1,2,379210,26-07-2023,-
Apartamento,COMPRA,515778,515778,Cavalhada,Porto Alegre,RS,66,2,2,2,379211,26-07-2023,-
Apartamento,COMPRA,577122,577122,Cavalhada,Porto Alegre,RS,66,2,2,2,379212,26-07-2023,-
Kitnet/JK,COMPRA,180000,180000,Cidade Baixa,Porto Alegre,RS,20,1,0,2,376852,26-07-2023,-
Apartamento,COMPRA,200000,200000,Medianeira,Porto Alegre,RS,61,1,1,1,357427,26-07-2023,-
Apartamento,COMPRA,169000,169000,Santo Antônio,Porto Alegre,RS,64,1,0,1,378219,26-07-2023,-
Apartamento,COMPRA,145000,145000,Alto Petrópolis,Porto Alegre,RS,28,1,1,2,378226,26-07-2023,-
Casa em Condomínio,COMPRA,954000,954000,Tristeza,Porto Alegre,RS,163,3,2,2,378233,26-07-2023,-
Lote/terreno,COMPRA,150000,150000,Vila Nova,Porto Alegre,RS,520,0,0,0,375755,26-07-2023,-
Apartamento,COMPRA,195000,195000,Morro Santana,Porto Alegre,RS,40,2,1,1,375770,26-07-2023,-
Apartamento,COMPRA,160000,160000,Menino Deus,Porto Alegre,RS,44,1,0,1,375776,26-07-2023,-
Casa comercial,COMPRA,160000,160000,Restinga,Porto Alegre,RS,130,5,1,3,375864,26-07-2023,-
Apartamento,COMPRA,380000,380000,Cristo Redentor,Porto Alegre,RS,57,2,1,1,375872,26-07-2023,-
Cobertura,COMPRA,1690000,1690000,Bom Fim,Porto Alegre,RS,278,3,2,4,375877,26-07-2023,-
Apartamento,COMPRA,482000,482000,São Geraldo,Porto Alegre,RS,90,3,0,2,377821,26-07-2023,-
Apartamento,COMPRA,790000,790000,Floresta,Porto Alegre,RS,80,3,2,2,377822,26-07-2023,-
Casa em Condomínio,COMPRA,890000,890000,Hípica,Porto Alegre,RS,154,3,2,6,384909,26-07-2023,-
Apartamento,COMPRA,450000,450000,Teresópolis,Porto Alegre,RS,107,3,1,2,329163,26-07-2023,-
Apartamento,COMPRA,199000,199000,Cidade Baixa,Porto Alegre,RS,40,1,0,1,329198,26-07-2023,-
Apartamento,COMPRA,299000,299000,Humaitá,Porto Alegre,RS,66,2,1,2,329231,26-07-2023,-
Apartamento,COMPRA,234001,234001,São João,Porto Alegre,RS,67,2,0,1,329241,26-07-2023,-
Lote/terreno,COMPRA,140000,140000,Aberta dos Morros,Porto Alegre,RS,290,0,0,0,320765,26-07-2023,-
Lote/terreno,COMPRA,320000,320000,Aberta dos Morros,Porto Alegre,RS,364,0,0,0,320772,26-07-2023,-
Cobertura,COMPRA,620000,620000,São Sebastião,Porto Alegre,RS,133,2,2,2,320773,26-07-2023,-
Apartamento,COMPRA,175750,175750,Navegantes,Porto Alegre,RS,48,2,0,1,320784,26-07-2023,-
Casa,COMPRA,1800000,1800000,Jardim Lindóia,Porto Alegre,RS,665,3,2,3,320807,26-07-2023,-
Apartamento,COMPRA,610000,610000,Jardim Botânico,Porto Alegre,RS,41,1,1,2,320816,26-07-2023,-
Apartamento,COMPRA,640000,640000,Moinhos de Vento,Porto Alegre,RS,37,1,1,2,320855,26-07-2023,-
Casa,COMPRA,240000,240000,Sarandi,Porto Alegre,RS,60,2,0,1,320861,26-07-2023,-
Casa,COMPRA,450000,450000,Rubem Berta,Porto Alegre,RS,300,3,0,2,320874,26-07-2023,-
Casa,COMPRA,660000,660000,Hípica,Porto Alegre,RS,250,5,5,5,320925,26-07-2023,-
Apartamento,COMPRA,125000,125000,Rubem Berta,Porto Alegre,RS,38,2,1,1,320934,26-07-2023,-
Apartamento,COMPRA,220000,220000,Jardim Leopoldina,Porto Alegre,RS,62,2,1,1,320961,26-07-2023,-
Apartamento,COMPRA,190000,190000,Santo Antônio,Porto Alegre,RS,56,2,1,1,320977,26-07-2023,-
Sobrado,COMPRA,790000,790000,Partenon,Porto Alegre,RS,247,4,2,6,320485,26-07-2023,-
Casa em Condomínio,COMPRA,2700000,2700000,Vila Assunção,Porto Alegre,RS,555,3,4,3,320495,26-07-2023,-
Apartamento,COMPRA,189000,189000,Jardim Botânico,Porto Alegre,RS,45,1,1,2,320496,26-07-2023,-
Apartamento,COMPRA,120000,120000,Vila Nova,Porto Alegre,RS,39,1,1,1,320509,26-07-2023,-
Casa,COMPRA,3200000,3200000,Moinhos de Vento,Porto Alegre,RS,435,4,1,3,320511,26-07-2023,-
Casa,COMPRA,451000,451000,Sarandi,Porto Alegre,RS,75,3,1,2,320573,26-07-2023,-
Lote/terreno,COMPRA,1070000,1070000,Petrópolis,Porto Alegre,RS,474,0,0,0,319085,26-07-2023,-
Kitnet/JK,COMPRA,130000,130000,Centro Histórico,Porto Alegre,RS,30,1,0,1,319087,26-07-2023,-
Apartamento,COMPRA,230000,230000,Santana,Porto Alegre,RS,43,1,0,1,319114,26-07-2023,-
Apartamento,COMPRA,690000,690000,Independência,Porto Alegre,RS,134,3,1,6,319130,26-07-2023,-
Apartamento,COMPRA,118000,118000,Alto Teresópolis,Porto Alegre,RS,39,1,1,1,319160,26-07-2023,-
Cobertura,COMPRA,700000,700000,Auxiliadora,Porto Alegre,RS,113,2,2,1,319163,26-07-2023,-
Box/Garagem,COMPRA,75000,75000,Bom Fim,Porto Alegre,RS,11,0,1,0,319173,26-07-2023,-
Casa,COMPRA,153000,153000,Jardim Carvalho,Porto Alegre,RS,42,2,0,1,319178,26-07-2023,-
Box/Garagem,COMPRA,65000,65000,Floresta,Porto Alegre,RS,12,0,1,0,319179,26-07-2023,-
Apartamento,COMPRA,170000,170000,Jardim Sabará,Porto Alegre,RS,57,2,0,1,319221,26-07-2023,-
Casa,COMPRA,1200000,1200000,Jardim Itu Sabará,Porto Alegre,RS,170,3,2,2,335992,26-07-2023,-
Casa,COMPRA,1270000,1270000,Menino Deus,Porto Alegre,RS,480,4,5,8,336005,26-07-2023,-
Apartamento,COMPRA,230000,230000,Vila Nova,Porto Alegre,RS,47,2,1,1,336008,26-07-2023,-
Apartamento,COMPRA,700000,700000,Teresópolis,Porto Alegre,RS,83,3,2,2,336019,26-07-2023,-
Sala/Conjunto Comercial,COMPRA,170000,170000,Moinhos de Vento,Porto Alegre,RS,21,0,0,0,336026,26-07-2023,-
Kitnet/JK,COMPRA,106000,106000,Centro Histórico,Porto Alegre,RS,17,1,0,1,336030,26-07-2023,-
Lote/terreno,COMPRA,95000,95000,Mario Quintana,Porto Alegre,RS,168,0,0,0,336043,26-07-2023,-
Apartamento,COMPRA,570081,570081,Menino Deus,Porto Alegre,RS,42,1,1,1,336047,26-07-2023,-
Apartamento Garden,COMPRA,671206,671206,Menino Deus,Porto Alegre,RS,92,2,2,2,336056,26-07-2023,-
Apartamento,COMPRA,363968,363968,Centro Histórico,Porto Alegre,RS,23,1,0,1,308481,26-07-2023,-
Cobertura,COMPRA,470000,470000,Cavalhada,Porto Alegre,RS,138,2,1,1,308488,26-07-2023,-
Apartamento,COMPRA,390000,390000,Centro Histórico,Porto Alegre,RS,47,1,1,2,308492,26-07-2023,-
Apartamento,COMPRA,215000,215000,Vila Jardim,Porto Alegre,RS,58,2,1,1,308510,26-07-2023,-
Casa em Condomínio,COMPRA,500000,500000,Alto Petrópolis,Porto Alegre,RS,192,3,1,2,307600,26-07-2023,-
Apartamento,COMPRA,198000,198000,Jardim Carvalho,Porto Alegre,RS,42,1,1,1,307613,26-07-2023,-
Apartamento,COMPRA,519400,519400,Chácara das Pedras,Porto Alegre,RS,70,2,1,2,301888,26-07-2023,-
Apartamento,COMPRA,260000,260000,Sarandi,Porto Alegre,RS,60,2,1,1,301889,26-07-2023,-
Apartamento,COMPRA,480000,480000,Santana,Porto Alegre,RS,41,1,1,2,301919,26-07-2023,-
Apartamento,COMPRA,963000,963000,Rio Branco,Porto Alegre,RS,103,3,1,2,301947,26-07-2023,-
Apartamento,COMPRA,122500,122500,Humaitá,Porto Alegre,RS,40,1,0,1,301957,26-07-2023,-
Apartamento,COMPRA,197700,197700,Morro Santana,Porto Alegre,RS,48,2,1,2,301959,26-07-2023,-
Kitnet/JK,COMPRA,80000,80000,Jardim Leopoldina,Porto Alegre,RS,29,1,1,1,401884,26-07-2023,-
Casa,COMPRA,199000,199000,Aberta dos Morros,Porto Alegre,RS,52,2,1,1,391039,26-07-2023,-
Apartamento Garden,COMPRA,5369000,5369000,Três Figueiras,Porto Alegre,RS,309,3,4,5,397243,26-07-2023,-
Apartamento,COMPRA,180000,180000,Teresópolis,Porto Alegre,RS,48,1,0,1,397244,26-07-2023,-
Apartamento,COMPRA,380000,380000,Cidade Baixa,Porto Alegre,RS,88,3,0,1,394092,26-07-2023,-
Apartamento,COMPRA,214000,214000,Humaitá,Porto Alegre,RS,54,2,1,1,385946,26-07-2023,-
Apartamento,COMPRA,145000,145000,Centro Histórico,Porto Alegre,RS,43,1,0,1,397460,26-07-2023,-
Lote/terreno,COMPRA,110000,110000,Hípica,Porto Alegre,RS,122,0,0,0,390010,26-07-2023,-
Apartamento,COMPRA,250000,250000,Nonoai,Porto Alegre,RS,76,2,0,1,402951,26-07-2023,-
Casa,COMPRA,890000,890000,Passo da Areia,Porto Alegre,RS,130,3,5,3,402752,26-07-2023,-
Casa,COMPRA,220000,220000,Lomba do Pinheiro,Porto Alegre,RS,60,2,3,2,402753,26-07-2023,-
Apartamento,COMPRA,588000,588000,Menino Deus,Porto Alegre,RS,43,1,1,2,399632,26-07-2023,-
Casa,COMPRA,515000,515000,São Sebastião,Porto Alegre,RS,136,2,4,2,399658,26-07-2023,-
Apartamento,COMPRA,265000,265000,Passo da Areia,Porto Alegre,RS,39,1,1,2,399659,26-07-2023,-
Apartamento,COMPRA,219500,219500,Mont Serrat,Porto Alegre,RS,47,1,1,1,342276,26-07-2023,-
Kitnet/JK,COMPRA,125000,125000,Partenon,Porto Alegre,RS,28,1,0,0,342286,26-07-2023,-
Casa,COMPRA,750000,750000,Belém Novo,Porto Alegre,RS,181,4,3,3,344862,26-07-2023,-
Lote/terreno,COMPRA,1070000,1070000,Cristo Redentor,Porto Alegre,RS,264,0,0,0,333427,26-07-2023,-
Casa,COMPRA,330000,330000,Partenon,Porto Alegre,RS,100,3,1,3,333430,26-07-2023,-
Casa em Condomínio,COMPRA,370000,370000,Nonoai,Porto Alegre,RS,100,3,3,2,333452,26-07-2023,-
Apartamento,COMPRA,815000,815000,Menino Deus,Porto Alegre,RS,56,1,1,2,305262,26-07-2023,-
Apartamento,COMPRA,625000,625000,Praia de Belas,Porto Alegre,RS,46,1,0,1,305271,26-07-2023,-
Apartamento,COMPRA,877000,877000,Praia de Belas,Porto Alegre,RS,56,2,0,1,305281,26-07-2023,-
Lote/terreno,COMPRA,150000,150000,Aberta dos Morros,Porto Alegre,RS,200,0,0,0,305330,26-07-2023,-
Casa,COMPRA,1690000,1690000,Menino Deus,Porto Alegre,RS,322,4,5,2,293185,26-07-2023,-
Apartamento,COMPRA,390000,390000,Vila Nova,Porto Alegre,RS,58,2,1,2,237388,26-07-2023,-
Apartamento,COMPRA,340000,340000,Sarandi,Porto Alegre,RS,57,2,1,2,237394,26-07-2023,-
Casa,COMPRA,290000,290000,Farrapos,Porto Alegre,RS,110,3,1,2,296105,26-07-2023,-
Apartamento,COMPRA,450000,450000,Sarandi,Porto Alegre,RS,71,3,1,2,295699,26-07-2023,-
Sala/Conjunto Comercial,COMPRA,260000,260000,Moinhos de Vento,Porto Alegre,RS,48,0,0,0,295711,26-07-2023,-
Loja,COMPRA,295000,295000,Menino Deus,Porto Alegre,RS,56,0,0,0,295716,26-07-2023,-
Apartamento,COMPRA,228000,228000,Floresta,Porto Alegre,RS,65,2,0,1,295723,26-07-2023,-
Casa,COMPRA,1340000,1340000,Três Figueiras,Porto Alegre,RS,225,4,4,4,295738,26-07-2023,-
Apartamento,COMPRA,533278,533278,São João,Porto Alegre,RS,67,2,2,2,292453,26-07-2023,-
Apartamento,COMPRA,541308,541308,São João,Porto Alegre,RS,67,2,2,2,292454,26-07-2023,-
Apartamento,COMPRA,480000,480000,São João,Porto Alegre,RS,67,2,1,2,292459,26-07-2023,-
Apartamento,COMPRA,533000,533000,São João,Porto Alegre,RS,69,2,2,2,292462,26-07-2023,-
Apartamento,COMPRA,139000,139000,Vila Nova,Porto Alegre,RS,36,2,1,1,292488,26-07-2023,-
Casa,COMPRA,1350000,1350000,Sarandi,Porto Alegre,RS,309,3,6,4,292508,26-07-2023,-
Apartamento,COMPRA,171000,171000,Jardim Leopoldina,Porto Alegre,RS,38,2,1,1,254250,26-07-2023,-
Casa,COMPRA,500000,500000,Arquipélago,Porto Alegre,RS,120,4,0,2,253771,26-07-2023,-
Casa,COMPRA,299000,299000,Aberta dos Morros,Porto Alegre,RS,110,3,1,2,255213,26-07-2023,-
Casa,COMPRA,150000,150000,Restinga,Porto Alegre,RS,49,3,1,2,302853,26-07-2023,-
Apartamento,COMPRA,203000,203000,Partenon,Porto Alegre,RS,51,2,1,1,303599,26-07-2023,-
Lote/terreno,COMPRA,640000,640000,Jardim Itu,Porto Alegre,RS,400,0,0,0,303601,26-07-2023,-
Casa,COMPRA,1092000,1092000,Nonoai,Porto Alegre,RS,150,3,2,3,303628,26-07-2023,-
Casa,COMPRA,264500,264500,Costa e Silva,Porto Alegre,RS,60,3,2,1,303630,26-07-2023,-
Casa em Condomínio,COMPRA,245000,245000,Aberta dos Morros,Porto Alegre,RS,97,2,1,1,303642,26-07-2023,-
Kitnet/JK,COMPRA,139900,139900,Partenon,Porto Alegre,RS,39,1,0,1,303648,26-07-2023,-
Apartamento,COMPRA,180000,180000,Jardim Itu,Porto Alegre,RS,65,2,1,2,303656,26-07-2023,-
Apartamento,COMPRA,220000,220000,Alto Petrópolis,Porto Alegre,RS,48,2,1,1,301277,26-07-2023,-
Apartamento Garden,COMPRA,1828000,1828000,Mont Serrat,Porto Alegre,RS,134,2,2,3,303974,26-07-2023,-
Apartamento Garden,COMPRA,2331000,2331000,Mont Serrat,Porto Alegre,RS,173,2,2,3,303982,26-07-2023,-
Apartamento,COMPRA,820000,820000,Jardim Europa,Porto Alegre,RS,62,2,1,2,304022,26-07-2023,-
Apartamento,COMPRA,154000,154000,Santana,Porto Alegre,RS,31,1,0,2,298715,26-07-2023,-
