TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET
SALA/CONJUNTO COMERCIAL,ALUGAR,3617,2675,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,43,0,1,0,227497,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,891,550,RUA,SIQUEIRA CAMPOS,CENTRO HISTORICO,PORTO ALEGRE,RS,30,0,0,0,227527,0,0,2023-08-05,-,-30.0305543,-51.2369341
SALA/CONJUNTO COMERCIAL,ALUGAR,533,250,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,22,0,0,0,227573,0,0,2023-08-05,-,-30.0305905,-51.2268791
SALA/CONJUNTO COMERCIAL,ALUGAR,618,200,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,26,0,0,0,227574,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,ALUGAR,1350,1000,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,25,0,0,0,227708,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,ALUGAR,11501,8602,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,127,0,3,0,227820,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3757,2827,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,42,0,1,0,227826,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3541,2619,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,42,0,1,0,227830,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3309,2229,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,35,0,1,0,227832,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,11451,8602,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,126,0,3,0,227833,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3563,2406,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,35,0,1,0,227835,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3619,2675,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,43,0,1,0,227837,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3597,2675,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,43,0,1,0,227838,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3617,2675,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,43,0,1,0,227839,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3617,2675,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,43,0,1,0,227841,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3609,2709,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,43,0,1,0,227843,0,0,2023-08-05,-,-30.0369183,-51.1819551
SALA/CONJUNTO COMERCIAL,ALUGAR,3617,2675,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,43,0,1,0,227845,0,0,2023-08-05,-,-30.0369183,-51.1819551
LOJA,ALUGAR,22074,20000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,135,0,0,0,227858,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,3887,3059,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,41,0,1,0,227860,0,0,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,ALUGAR,803,500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,38,0,0,0,227876,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,2030,1500,AVENIDA,LOUREIRO DA SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,36,0,0,0,226752,0,0,2023-08-05,-,-30.0350342,-51.2232904
SALA/CONJUNTO COMERCIAL,ALUGAR,4382,3000,AVENIDA,BORGES DE MEDEIROS,CENTRO HISTORICO,PORTO ALEGRE,RS,141,0,0,0,226780,0,0,2023-08-05,-,-29.6611245,-50.5844571
CASA COMERCIAL,ALUGAR,2717,2500,RUA,DOUTOR BARROS CASSAL,FLORESTA,PORTO ALEGRE,RS,200,0,0,0,226864,0,0,2023-08-05,-,-30.0277651,-51.2172752
LOJA,ALUGAR,5344,5000,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,143,0,0,0,226869,0,0,2023-08-05,-,-30.0220731,-51.2085441
LOJA,ALUGAR,1318,850,AVENIDA,ICARAI,CRISTAL,PORTO ALEGRE,RS,50,0,0,0,226945,0,0,2023-08-05,-,-30.0946738,-51.2445793
LOJA,ALUGAR,2270,1890,AVENIDA,WENCESLAU ESCOBAR,TRISTEZA,PORTO ALEGRE,RS,35,0,0,0,228753,0,0,2023-08-05,-,-30.1005917,-51.2488704
SALA/CONJUNTO COMERCIAL,ALUGAR,4358,2179,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,218,0,0,0,342474,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,1884,1100,AVENIDA,BORGES DE MEDEIROS,CENTRO HISTORICO,PORTO ALEGRE,RS,45,0,0,1,394006,0,1,2023-08-07,-,,
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,28529,22000,AVENIDA,DOS ESTADOS,SAO JOAO,PORTO ALEGRE,RS,1084,0,4,0,436891,0,0,2023-08-07,-,,
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,107900,95000,AVENIDA,BERNARDINO SILVEIRA DE AMORIM,SARANDI,PORTO ALEGRE,RS,6000,0,0,0,436983,0,0,2023-08-07,-,,
CASA COMERCIAL,ALUGAR,118140,6000,RUA,AZEVEDO SODRE,PASSO DA AREIA,PORTO ALEGRE,RS,300,0,0,1,429829,0,0,2023-08-07,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1848,1000,RUA,QUINTINO BOCAIUVA,MOINHOS DE VENTO,PORTO ALEGRE,RS,38,0,1,1,422365,0,0,2023-08-07,-,,
LOJA,ALUGAR,42814,40000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,1380,0,0,0,350714,0,0,2023-08-07,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2218,1650,AVENIDA,AUGUSTO MEYER,AUXILIADORA,PORTO ALEGRE,RS,41,0,1,0,262334,0,0,2023-08-07,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1017,650,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,39,0,0,0,230915,0,0,2023-08-07,-,,
LOJA,ALUGAR,6200,3450,AVENIDA,CAIRU,NAVEGANTES,PORTO ALEGRE,RS,170,0,5,0,342742,1,0,2023-08-08,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,3691,2800,AVENIDA,PRAIA DE BELAS,PRAIA DE BELAS,PORTO ALEGRE,RS,42,0,1,0,228927,0,0,2023-08-08,-,,
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,107900,95000,AVENIDA,BERNARDINO SILVEIRA DE AMORIM,SARANDI,PORTO ALEGRE,RS,6500,0,0,0,436983,0,0,2023-08-08,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2868,1800,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,47,0,0,0,436884,0,0,2023-08-08,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1000,600,AVENIDA,PARA,NAVEGANTES,PORTO ALEGRE,RS,40,0,0,0,401416,0,0,2023-08-08,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1800,1100,AVENIDA,PARA,NAVEGANTES,PORTO ALEGRE,RS,70,0,0,0,401428,0,0,2023-08-08,-,,
CASA COMERCIAL,ALUGAR,11566,10500,RUA,BARAO DO SANTO ANGELO,MOINHOS DE VENTO,PORTO ALEGRE,RS,182,0,0,1,413558,0,0,2023-08-08,-,,
CASA COMERCIAL,ALUGAR,16655,14500,RUA,BARAO DO SANTO ANGELO 178,MOINHOS DE VENTO,PORTO ALEGRE,RS,250,0,0,1,413550,0,0,2023-08-08,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,3179,2500,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,33,0,0,0,318482,0,0,2023-08-08,-,,
CASA COMERCIAL,ALUGAR,6113,6000,RUA,AZEVEDO SODRE,PASSO DA AREIA,PORTO ALEGRE,RS,300,0,0,1,429829,0,0,2023-08-08,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1536,1065,RUA,TENENTE-CORONEL FABRICIO PILAR,MOINHOS DE VENTO,PORTO ALEGRE,RS,40,0,1,0,349310,0,0,2023-08-08,-,,
PREDIO,ALUGAR,56501,55000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,3100,0,0,16,437060,0,0,2023-08-09,-,,
PREDIO,ALUGAR,9157,9000,RUA,SAO MANOEL,RIO BRANCO,PORTO ALEGRE,RS,250,0,2,5,437232,0,0,2023-08-09,-,,
LOJA,ALUGAR,110453,102000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,2558,0,0,0,437245,0,0,2023-08-09,-,,
LOJA,ALUGAR,94650,91220,RUA,VOLUNTARIOS DA PATRIA,CENTRO HISTORICO,PORTO ALEGRE,RS,2069,0,0,0,437268,0,0,2023-08-09,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1380,1000,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,21,0,1,1,423760,0,0,2023-08-09,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1832,1400,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,26,0,1,0,271791,0,0,2023-08-09,-,,
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,10161,9900,AVENIDA,MARANHAO,SAO GERALDO,PORTO ALEGRE,RS,300,0,0,0,424006,0,0,2023-08-09,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,4836,3600,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,79,0,1,0,290116,0,0,2023-08-09,-,,
LOJA,ALUGAR,12235,9800,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,290,0,0,0,320541,0,0,2023-08-09,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,4150,2800,LARGO,VISCONDE DO CAIRU,CENTRO HISTORICO,PORTO ALEGRE,RS,142,0,0,3,422896,0,0,2023-08-09,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1375,500,PRACA,"OSVALDO CRUZ, 15",CENTRO HISTORICO,PORTO ALEGRE,RS,47,0,0,0,437384,0,0,2023-08-11,-,,
CASA COMERCIAL,ALUGAR,5417,5000,RUA,CARLOS VON KOSERITZ,SAO JOAO,PORTO ALEGRE,RS,261,0,0,1,422617,0,0,2023-08-11,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1485,665,AVENIDA,BENTO GONCALVES,PARTENON,PORTO ALEGRE,RS,45,0,0,0,432897,0,0,2023-08-11,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,830,525,RUA,URUGUAI,CENTRO HISTORICO,PORTO ALEGRE,RS,35,0,0,0,432907,0,0,2023-08-11,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,4297,4000,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,59,0,0,0,434929,0,0,2023-08-11,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2268,1300,RUA,VICENTE DA FONTOURA,RIO BRANCO,PORTO ALEGRE,RS,61,0,0,0,435314,0,0,2023-08-11,-,,
LOJA,ALUGAR,3134,2900,RUA,VICENTE DA FONTOURA,RIO BRANCO,PORTO ALEGRE,RS,60,0,0,0,435341,0,0,2023-08-11,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,942,400,AVENIDA,OSVALDO ARANHA,BOM FIM,PORTO ALEGRE,RS,25,0,0,0,432810,0,0,2023-08-11,-,,
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,23508,21800,AVENIDA,AMAZONAS,SAO GERALDO,PORTO ALEGRE,RS,718,0,1,1,436803,0,0,2023-08-11,-,,
LOJA,ALUGAR,3635,3300,AVENIDA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,145,0,0,0,431724,0,0,2023-08-11,-,,
LOJA,ALUGAR,3649,3300,AVENIDA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,145,0,0,0,431728,0,0,2023-08-11,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,4850,3500,LARGO,VISCONDE DO CAIRU,CENTRO HISTORICO,PORTO ALEGRE,RS,142,0,0,3,422896,0,0,2023-08-11,-,,
LOJA,ALUGAR,11154,10000,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,144,0,1,0,359048,0,0,2023-08-11,-,,
LOJA,ALUGAR,11154,10000,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,144,0,1,0,359080,0,0,2023-08-11,-,,
LOJA,ALUGAR,11154,10000,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,144,0,1,0,359082,0,0,2023-08-11,-,,
LOJA,ALUGAR,6418,6000,RUA,BOTAFOGO,MENINO DEUS,PORTO ALEGRE,RS,90,0,0,0,355134,0,0,2023-08-11,-,,
LOJA,ALUGAR,1349,1200,RUA,PORTUGAL,SAO JOAO,PORTO ALEGRE,RS,24,0,0,0,323025,0,0,2023-08-11,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1304,700,RUA,ALVARES CABRAL,CRISTO REDENTOR,PORTO ALEGRE,RS,32,0,0,0,290509,0,0,2023-08-11,-,,
LOJA,ALUGAR,4759,3900,AVENIDA,VENANCIO AIRES,CIDADE BAIXA,PORTO ALEGRE,RS,78,0,2,0,429182,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,3330,2300,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,89,0,1,1,413324,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,8465,4655,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,233,0,0,0,342485,0,0,2023-08-20,-,,
LOJA,ALUGAR,6597,6200,AVENIDA,CAIRU,NAVEGANTES,PORTO ALEGRE,RS,170,0,5,0,342742,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1426,1300,RUA,GENERAL VITORINO,CENTRO HISTORICO,PORTO ALEGRE,RS,120,0,0,0,240274,0,0,2023-08-20,-,,
CASA COMERCIAL,ALUGAR,5393,5000,AVENIDA,BAHIA,NAVEGANTES,PORTO ALEGRE,RS,227,0,0,1,413856,0,0,2023-08-20,-,,
LOJA,ALUGAR,3237,3000,AVENIDA,CEARA,SAO JOAO,PORTO ALEGRE,RS,61,0,0,0,417996,0,0,2023-08-20,-,,
LOJA,ALUGAR,3237,3000,AVENIDA,CEARA,SAO JOAO,PORTO ALEGRE,RS,61,0,0,0,417998,0,0,2023-08-20,-,,
LOJA,ALUGAR,3237,3000,AVENIDA,CEARA,SAO JOAO,PORTO ALEGRE,RS,61,0,0,0,417999,0,0,2023-08-20,-,,
LOJA,ALUGAR,3237,3000,AVENIDA,CEARA,SAO JOAO,PORTO ALEGRE,RS,61,0,0,0,418000,0,0,2023-08-20,-,,
LOJA,ALUGAR,3237,3000,AVENIDA,CEARA,SAO JOAO,PORTO ALEGRE,RS,61,0,0,0,418001,0,0,2023-08-20,-,,
LOJA,ALUGAR,6129,5700,AVENIDA,CEARA,SAO JOAO,PORTO ALEGRE,RS,106,0,0,0,418003,0,0,2023-08-20,-,,
LOJA,ALUGAR,6129,5700,AVENIDA,CEARA,SAO JOAO,PORTO ALEGRE,RS,106,0,0,0,418004,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,8725,6500,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,75,0,2,0,408075,0,0,2023-08-20,-,,
LOJA,ALUGAR,26000,24000,RUA,FELIPE DE OLIVEIRA,PETROPOLIS,PORTO ALEGRE,RS,630,0,12,0,400563,0,0,2023-08-20,-,,
CASA COMERCIAL,ALUGAR,7616,7000,AVENIDA,PALMEIRA,PETROPOLIS,PORTO ALEGRE,RS,511,0,3,1,409885,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2181,1250,AVENIDA,GOETHE,RIO BRANCO,PORTO ALEGRE,RS,34,0,0,0,376031,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1772,1150,RUA,GERMANO PETERSEN JUNIOR,AUXILIADORA,PORTO ALEGRE,RS,48,0,1,0,378044,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1136,450,PRACA,"OSVALDO CRUZ,",CENTRO HISTORICO,PORTO ALEGRE,RS,60,0,0,0,312297,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,4061,3000,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,41,0,0,0,227679,0,0,2023-08-20,-,,
PREDIO,ALUGAR,3488,3200,TRAVESSA,DO CARMO,CIDADE BAIXA,PORTO ALEGRE,RS,150,0,0,0,438515,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2190,1700,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,124,0,0,1,438145,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1706,1200,RUA,DONA LAURA,RIO BRANCO,PORTO ALEGRE,RS,29,0,0,0,438582,0,0,2023-08-20,-,,
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,4390,4000,AVENIDA,MAJOR DIONISIO DORNELES,SARANDI,PORTO ALEGRE,RS,340,0,0,0,438678,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,3265,2300,AVENIDA,ASSIS BRASIL,CRISTO REDENTOR,PORTO ALEGRE,RS,39,0,0,0,438712,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2550,2400,AVENIDA,IPIRANGA,JARDIM BOTANICO,PORTO ALEGRE,RS,34,0,0,0,438845,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,8000,4950,AVENIDA,ASSIS BRASIL,CRISTO REDENTOR,PORTO ALEGRE,RS,114,0,0,0,438981,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,3279,3000,RUA,CALDAS JUNIOR,CENTRO HISTORICO,PORTO ALEGRE,RS,73,0,0,0,438229,0,0,2023-08-20,-,,
LOJA,ALUGAR,7188,6700,RUA,CALDAS JUNIOR,CENTRO HISTORICO,PORTO ALEGRE,RS,190,0,0,0,438233,0,0,2023-08-20,-,,
LOJA,ALUGAR,9368,7900,AVENIDA,ALBERTO BINS,CENTRO HISTORICO,PORTO ALEGRE,RS,290,0,0,0,409847,1,0,2023-08-20,-,,
LOJA,ALUGAR,4734,4500,AVENIDA,DOUTOR CARLOS BARBOSA,MEDIANEIRA,PORTO ALEGRE,RS,165,0,0,0,364906,0,0,2023-08-20,-,,
ANDAR,ALUGAR,15828,10760,RUA,GENERAL BENTO MARTINS,CENTRO HISTORICO,PORTO ALEGRE,RS,538,0,0,0,342507,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,3570,2400,RUA,GENERAL BENTO MARTINS,CENTRO HISTORICO,PORTO ALEGRE,RS,120,0,0,0,342550,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,4342,3080,RUA,GENERAL BENTO MARTINS,CENTRO HISTORICO,PORTO ALEGRE,RS,154,0,0,0,342551,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,836,450,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,24,0,0,0,229016,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1610,800,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,37,0,1,1,413109,0,1,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1292,500,RUA,ITORORO,MENINO DEUS,PORTO ALEGRE,RS,38,0,0,0,298576,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1127,850,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,30,0,0,1,431511,0,0,2023-08-20,-,,
LOJA,ALUGAR,26584,25000,RUA,CORONEL BORDINI,AUXILIADORA,PORTO ALEGRE,RS,500,0,11,0,324056,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2065,1500,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,34,0,0,0,308712,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1117,800,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,37,0,0,0,233869,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1707,1100,RUA,MARIANTE,RIO BRANCO,PORTO ALEGRE,RS,40,0,1,0,383669,0,0,2023-08-20,-,,
LOJA,ALUGAR,35259,33000,AVENIDA,ICARAI,CRISTAL,PORTO ALEGRE,RS,1130,0,18,0,361668,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,5800,3400,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,80,0,1,1,417396,0,1,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1417,900,AVENIDA,BENTO GONCALVES,PARTENON,PORTO ALEGRE,RS,35,0,1,0,313121,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1531,910,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,38,0,0,0,437113,0,0,2023-08-20,-,,
LOJA,ALUGAR,14740,12000,AVENIDA,DOUTOR NILO PECANHA,BOA VISTA,PORTO ALEGRE,RS,156,0,0,0,432110,0,0,2023-08-20,-,,
LOJA,ALUGAR,5175,4900,RUA,JOSE DO PATROCINIO,CIDADE BAIXA,PORTO ALEGRE,RS,100,0,0,0,430021,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2195,1500,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,42,0,1,1,420992,0,0,2023-08-20,-,,
LOJA,ALUGAR,3552,3205,AVENIDA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,109,0,0,0,419001,0,0,2023-08-20,-,,
LOJA,ALUGAR,1733,1500,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,30,0,0,0,418219,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2305,2000,RUA,MARIANTE,RIO BRANCO,PORTO ALEGRE,RS,98,0,0,0,418447,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2490,1500,RUA,RAMIRO BARCELOS,INDEPENDENCIA,PORTO ALEGRE,RS,46,0,0,0,418463,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2490,1500,RUA,RAMIRO BARCELOS,MOINHOS DE VENTO,PORTO ALEGRE,RS,46,0,0,0,418616,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2490,1500,RUA,RAMIRO BARCELOS,INDEPENDENCIA,PORTO ALEGRE,RS,46,0,0,0,418627,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2490,1500,RUA,RAMIRO BARCELOS,INDEPENDENCIA,PORTO ALEGRE,RS,46,0,0,0,418629,0,0,2023-08-20,-,,
LOJA,ALUGAR,2940,2180,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,45,0,0,0,422868,0,0,2023-08-20,-,,
LOJA,ALUGAR,10128,7900,AVENIDA,IPIRANGA,JARDIM BOTANICO,PORTO ALEGRE,RS,184,0,0,0,413525,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,3629,2800,PRACA,MARECHAL DEODORO,CENTRO HISTORICO,PORTO ALEGRE,RS,74,0,0,0,414583,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2821,2600,RUA,DOUTOR JOAO INACIO,NAVEGANTES,PORTO ALEGRE,RS,307,0,2,0,411991,0,0,2023-08-20,-,,
LOJA,ALUGAR,20658,20000,AVENIDA,BENJAMIN CONSTANT,SAO GERALDO,PORTO ALEGRE,RS,180,0,5,0,412770,0,0,2023-08-20,-,,
CASA COMERCIAL,ALUGAR,5851,5000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,255,0,0,1,415570,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,3899,2890,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,35,0,0,0,402685,0,0,2023-08-20,-,,
PREDIO,ALUGAR,13000,12000,RUA,BUARQUE DE MACEDO,SAO GERALDO,PORTO ALEGRE,RS,500,0,0,0,402738,0,0,2023-08-20,-,,
SOBRELOJA,ALUGAR,12501,12500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,110,0,0,0,403975,0,0,2023-08-20,-,,
LOJA,ALUGAR,9723,9500,AVENIDA,DA AZENHA,AZENHA,PORTO ALEGRE,RS,300,1,0,1,408273,0,0,2023-08-20,-,,
ANDAR,ALUGAR,22030,14350,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,732,0,0,0,408484,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1851,1500,RUA,CASTRO ALVES,INDEPENDENCIA,PORTO ALEGRE,RS,37,0,0,0,409293,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,1200,1000,AVENIDA,PARA,NAVEGANTES,PORTO ALEGRE,RS,40,0,0,0,401416,0,0,2023-08-20,-,,
SALA/CONJUNTO COMERCIAL,ALUGAR,2144,1800,AVENIDA,PARA,NAVEGANTES,PORTO ALEGRE,RS,70,0,0,0,401428,0,0,2023-08-20,-,,
