TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET,ALTO_PADRAO,AVALIA_IMOVEL_NO_NEGOCIO,PRONTO_PARA_MORAR,ALUGA_RAPIDO_SEM_FIADOR_OU_GARANTIAS,AUXI_PLUS
LOJA,ALUGAR,92490,9000,AVENIDA,ASSIS BRASIL,CRISTO REDENTOR,PORTO ALEGRE,RS,250.0,0,0,0,347550,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
LOJA,ALUGAR,149590,10081,AVENIDA,DOUTOR NILO PECANHA,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,100.0,0,0,0,347556,0.0,0,2023-08-05,-,-30.0290116,-51.1578614,,,,,
LOJA,ALUGAR,111310,7571,AVENIDA,DOUTOR NILO PECANHA,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,89.0,0,0,0,347558,0.0,0,2023-08-05,-,-30.0290116,-51.1578614,,,,,
LOJA,ALUGAR,63630,4326,AVENIDA,DOUTOR NILO PECANHA,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,51.0,0,0,0,347560,0.0,0,2023-08-05,-,-30.0290116,-51.1578614,,,,,
LOJA,ALUGAR,109130,7440,AVENIDA,DOUTOR NILO PECANHA,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,124.0,0,0,0,347562,0.0,0,2023-08-05,-,-30.0290116,-51.1578614,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18270,1000,RUA,FELIPE NERI,AUXILIADORA,PORTO ALEGRE,RS,34.0,0,1,0,362707,0.0,0,2023-08-05,-,-30.0232971,-51.1952196,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25100,1400,RUA,FELIPE NERI,AUXILIADORA,PORTO ALEGRE,RS,49.0,0,2,0,362712,0.0,0,2023-08-05,-,-30.0232971,-51.1952196,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13610,700,AVENIDA,TAQUARA,PETROPOLIS,PORTO ALEGRE,RS,32.0,0,0,0,363284,0.0,0,2023-08-05,-,-29.6282086,-50.8282846,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,44280,2500,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,90.0,0,0,0,363294,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,42280,2500,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,90.0,0,1,0,363295,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,16420,1000,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,34.0,0,0,0,363341,0.0,0,2023-08-05,-,-30.0286679,-51.2030284,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22690,1400,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,44.0,0,1,0,363826,0.0,0,2023-08-05,-,-30.0286679,-51.2030284,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,24350,1400,RUA,DOUTOR FLORENCIO YGARTUA,MOINHOS DE VENTO,PORTO ALEGRE,RS,44.0,0,1,0,363841,0.0,0,2023-08-05,-,-30.0286679,-51.2030284,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11060,700,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,27.0,0,0,0,364771,0.0,0,2023-08-05,-,-29.5676459,-50.7909134,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,34700,1500,RUA,SIQUEIRA CAMPOS,CENTRO HISTORICO,PORTO ALEGRE,RS,115.0,0,0,0,364832,0.0,0,2023-08-05,-,-30.0305543,-51.2369341,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22090,1500,PRACA,DOM FELICIANO,CENTRO HISTORICO,PORTO ALEGRE,RS,48.0,0,1,0,364855,0.0,0,2023-08-05,-,-30.029934599999997,-51.22272080789821,,,,,
LOJA,ALUGAR,61200,6000,AVENIDA,INDEPENDENCIA,FLORESTA,PORTO ALEGRE,RS,90.0,0,0,0,364887,0.0,0,2023-08-05,-,-30.0293303,-51.2148669,,,,,
LOJA,ALUGAR,11220,800,AVENIDA,ASSIS BRASIL,SANTA MARIA GORETTI,PORTO ALEGRE,RS,50.0,0,0,0,350619,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22720,1500,AVENIDA,MONTENEGRO,PETROPOLIS,PORTO ALEGRE,RS,40.0,0,1,0,350625,0.0,0,2023-08-05,-,-30.0408216,-51.1819176,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12930,850,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,51.0,0,0,0,351712,0.0,0,2023-08-05,-,-29.5676459,-50.7909134,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,80500,6000,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,272.0,0,0,0,351751,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15990,900,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,36.0,0,1,0,351895,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,53990,4500,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,78.0,0,1,0,352581,0.0,0,2023-08-05,-,-30.0463876,-51.2049524,,,,,
CASA COMERCIAL,ALUGAR,153340,15000,RUA,BARONESA DO GRAVATAI,MENINO DEUS,PORTO ALEGRE,RS,236.0,0,2,0,352610,0.0,0,2023-08-05,-,-30.0429701,-51.2260015,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17900,1200,RUA,ALMIRANTE BARROSO,FLORESTA,PORTO ALEGRE,RS,39.0,0,0,0,352656,0.0,0,2023-08-05,-,-30.0164517,-51.2082986,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13840,750,PRACA,QUINZE DE NOVEMBRO,CENTRO HISTORICO,PORTO ALEGRE,RS,55.0,0,0,0,353211,0.0,0,2023-08-05,-,-30.028453550000002,-51.22724002054571,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11330,700,RUA,CORONEL FERNANDO MACHADO,CENTRO HISTORICO,PORTO ALEGRE,RS,45.0,0,0,0,353589,0.0,0,2023-08-05,-,-30.0349543,-51.2279804,,,,,
LOJA,ALUGAR,13260,1300,RUA,VISCONDE DO RIO BRANCO,FLORESTA,PORTO ALEGRE,RS,36.0,0,0,0,354481,0.0,0,2023-08-05,-,-30.0798231,-51.0909768,,,,,
LOJA,ALUGAR,68540,5900,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,277.0,0,0,0,354870,0.0,0,2023-08-05,-,-30.0327864,-51.2345941,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22460,500,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,37.0,0,0,0,354948,0.0,0,2023-08-05,-,-29.5676459,-50.7909134,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,37750,3000,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,39.0,0,0,0,354974,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12150,690,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,50.0,0,0,0,355137,0.0,0,2023-08-05,-,-30.0399646,-51.1714215,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22960,1550,RUA,TOBIAS DA SILVA,MOINHOS DE VENTO,PORTO ALEGRE,RS,34.0,0,1,0,358905,0.0,0,2023-08-05,-,-30.0226445,-51.1998317,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20630,1300,RUA,TOBIAS DA SILVA,MOINHOS DE VENTO,PORTO ALEGRE,RS,36.0,0,1,0,358914,0.0,0,2023-08-05,-,-30.0226445,-51.1998317,,,,,
LOJA,ALUGAR,101540,9000,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,144.0,0,1,0,359048,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
LOJA,ALUGAR,101540,9000,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,144.0,0,1,0,359080,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
LOJA,ALUGAR,101540,9000,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,144.0,0,1,0,359082,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14500,900,RUA,DOM PEDRO II,SAO JOAO,PORTO ALEGRE,RS,27.0,0,1,0,359593,0.0,0,2023-08-05,-,-30.0107225,-51.1890716,,,,,
LOJA,ALUGAR,55280,4500,AVENIDA,JOAO PESSOA,FARROUPILHA,PORTO ALEGRE,RS,171.0,0,0,0,359650,0.0,0,2023-08-05,-,-30.0470064,-51.211756,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,144210,11300,RUA,DOM PEDRO II,SAO JOAO,PORTO ALEGRE,RS,205.0,0,7,0,359888,0.0,0,2023-08-05,-,-30.0107225,-51.1890716,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,75230,5000,RUA,SALDANHA MARINHO,MENINO DEUS,PORTO ALEGRE,RS,110.0,0,2,0,360442,0.0,0,2023-08-05,-,-29.6907665,-51.1305693,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22750,1800,RUA,CORONEL APARICIO BORGES,GLORIA,PORTO ALEGRE,RS,34.0,0,0,0,360859,0.0,0,2023-08-05,-,-30.0763012,-51.2058639,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,48690,3432,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,54.0,0,1,0,360922,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18180,1200,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,48.0,0,1,0,355160,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
LOJA,ALUGAR,11200,1000,RUA,ANCHIETA,TERESOPOLIS,PORTO ALEGRE,RS,60.0,0,0,0,355408,0.0,0,2023-08-05,-,-30.0722554,-51.2078613,,,,,
PREDIO,ALUGAR,199410,18000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,753.0,0,0,0,356041,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17750,888,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,65.0,0,0,0,356265,0.0,0,2023-08-05,-,-30.0399646,-51.1714215,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,16670,1200,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,37.0,0,0,0,356817,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,55430,3000,RUA,WASHINGTON LUIZ,CENTRO HISTORICO,PORTO ALEGRE,RS,126.0,0,0,0,356846,0.0,0,2023-08-05,-,-30.0375487,-51.2291911,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14360,1000,AVENIDA,DA AZENHA,AZENHA,PORTO ALEGRE,RS,42.0,0,0,0,357204,0.0,0,2023-08-05,-,-30.0477,-51.2135798,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15170,750,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,60.0,0,0,0,357213,0.0,0,2023-08-05,-,-30.0305905,-51.2268791,,,,,
LOJA,ALUGAR,32090,2750,AVENIDA,BENTO GONCALVES,PARTENON,PORTO ALEGRE,RS,122.0,0,0,0,357504,0.0,0,2023-08-05,-,-30.0760656,-51.1315976,,,,,
PAVILHAO,ALUGAR,113630,10500,AVENIDA,AMYNTHAS JACQUES DE MORAES,HUMAITA,PORTO ALEGRE,RS,515.0,0,6,0,357508,0.0,0,2023-08-05,-,-29.9889211,-51.1905655,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11090,500,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,40.0,0,0,0,357851,0.0,0,2023-08-05,-,-30.0602814,-51.2241287,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,37470,2300,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,113.0,0,0,0,343872,0.0,0,2023-08-05,-,-30.0614614,-51.1025552,,,,,
LOJA,ALUGAR,28040,2500,RUA,JOSE DO PATROCINIO,CIDADE BAIXA,PORTO ALEGRE,RS,63.0,0,0,0,344295,0.0,0,2023-08-05,-,-29.9330575,-51.0286829,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11580,700,RUA,GENERAL NETO,FLORESTA,PORTO ALEGRE,RS,22.0,0,0,0,344431,0.0,0,2023-08-05,-,-30.0247719,-51.2099252,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,81870,6087,AVENIDA,DOUTOR NILO PECANHA,TRES FIGUEIRAS,PORTO ALEGRE,RS,69.0,0,3,0,344448,0.0,0,2023-08-05,-,-30.0290116,-51.1578614,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,76080,5714,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,84.0,0,2,0,344966,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,33050,2225,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,35.0,0,1,0,344970,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,75090,5673,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,84.0,0,2,0,344974,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,48150,3404,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,50.0,0,1,0,344981,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,36170,2675,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,43.0,0,1,0,344983,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,36170,2675,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,43.0,0,1,0,344987,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,33990,2225,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,36.0,0,1,0,344992,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,32390,2205,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,35.0,0,1,0,344995,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,110280,8284,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,122.0,0,2,0,344999,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,145910,10685,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,157.0,0,3,0,345008,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,35860,2402,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,35.0,0,1,0,345011,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,73590,5350,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,85.0,0,2,0,345018,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,76730,5673,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,83.0,0,2,0,345196,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14190,800,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,32.0,0,0,0,345647,0.0,0,2023-08-05,-,-30.0327864,-51.2345941,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18810,1200,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,35.0,0,1,0,345655,0.0,0,2023-08-05,-,-30.0327864,-51.2345941,,,,,
LOJA,ALUGAR,32310,2500,AVENIDA,CARLOS GOMES,BOA VISTA,PORTO ALEGRE,RS,81.0,0,2,0,328644,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,27550,2000,AVENIDA,CARLOS GOMES,TRES FIGUEIRAS,PORTO ALEGRE,RS,56.0,0,1,0,328851,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,89840,6000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,221.0,0,0,0,329101,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,34380,2800,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,34.0,0,0,0,329303,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,41850,3200,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,90.0,0,1,0,329435,0.0,0,2023-08-05,-,-30.0602814,-51.2241287,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26420,1900,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,38.0,0,0,0,329499,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,42100,3500,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,34.0,0,0,0,329525,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22950,1600,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,36.0,0,0,0,329527,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,37130,1700,RUA,SIQUEIRA CAMPOS,CENTRO HISTORICO,PORTO ALEGRE,RS,115.0,0,0,0,329595,0.0,0,2023-08-05,-,-30.0305543,-51.2369341,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,36350,1700,RUA,SIQUEIRA CAMPOS,CENTRO HISTORICO,PORTO ALEGRE,RS,115.0,0,0,0,329597,0.0,0,2023-08-05,-,-30.0305543,-51.2369341,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25680,1600,PRACA,DOM FELICIANO,CENTRO HISTORICO,PORTO ALEGRE,RS,94.0,0,1,0,329635,0.0,0,2023-08-05,-,-30.029934599999997,-51.22272080789821,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18200,1200,RUA,PROFESSOR ANNES DIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,0,0,0,330361,0.0,0,2023-08-05,-,-30.0313728,-51.2235576,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18940,1650,AVENIDA,PERNAMBUCO,NAVEGANTES,PORTO ALEGRE,RS,42.0,0,0,0,330614,0.0,0,2023-08-05,-,-30.0132534,-51.2024532,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26030,1750,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,46.0,0,0,0,330886,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,28560,2000,AVENIDA,SENADOR TARSO DUTRA,PETROPOLIS,PORTO ALEGRE,RS,50.0,0,1,0,330926,0.0,0,2023-08-05,-,-30.0395284,-51.1736994,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,29450,2450,AVENIDA,MARILAND,SAO JOAO,PORTO ALEGRE,RS,54.0,0,1,0,331525,0.0,0,2023-08-05,-,-30.0293858,-51.192923,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11680,500,RUA,FELIPE CAMARAO,RIO BRANCO,PORTO ALEGRE,RS,36.0,0,0,0,331730,0.0,0,2023-08-05,-,-30.0297677,-51.2098033,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,6630,450,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,20.0,0,0,0,331734,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25680,1750,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,47.0,0,0,0,331864,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
LOJA,ALUGAR,154420,15000,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,330.0,0,0,0,307119,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,32840,2700,AVENIDA,MARILAND,SAO JOAO,PORTO ALEGRE,RS,37.0,0,1,0,307177,0.0,0,2023-08-05,-,-30.0293858,-51.192923,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12170,800,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,23.0,0,0,0,307408,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,25930,1400,AVENIDA,IPIRANGA,JARDIM BOTANICO,PORTO ALEGRE,RS,34.0,0,1,0,307425,0.0,0,2023-08-05,-,-30.0554878,-51.1692291,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,30700,2400,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,37.0,0,0,0,307549,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11050,500,PRACA,OSVALDO CRUZ,CENTRO HISTORICO,PORTO ALEGRE,RS,51.0,0,0,0,307987,0.0,0,2023-08-05,-,-30.0264432,-51.22270946829152,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12290,800,LARGO,VISCONDE DO CAIRU,CENTRO HISTORICO,PORTO ALEGRE,RS,38.0,0,0,0,308220,0.0,0,2023-08-05,-,-30.0266608,-51.2267954,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15600,1000,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,44.0,0,0,0,308227,0.0,0,2023-08-05,-,-30.0220731,-51.2085441,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15050,1000,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,44.0,0,0,0,308229,0.0,0,2023-08-05,-,-30.0220731,-51.2085441,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14090,1000,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,44.0,0,0,0,308251,0.0,0,2023-08-05,-,-30.0220731,-51.2085441,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15630,1000,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,44.0,0,0,0,308252,0.0,0,2023-08-05,-,-30.0220731,-51.2085441,,,,,
CASA COMERCIAL,ALUGAR,36700,3500,RUA,CASEMIRO DE ABREU,MOINHOS DE VENTO,PORTO ALEGRE,RS,105.0,0,0,0,308294,0.0,0,2023-08-05,-,-30.0332075,-51.1959895,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,220390,15000,AVENIDA,CARLOS GOMES,BOA VISTA,PORTO ALEGRE,RS,319.0,0,8,0,308429,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,209750,15000,AVENIDA,CARLOS GOMES,BOA VISTA,PORTO ALEGRE,RS,323.0,0,8,0,308433,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20050,1400,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,34.0,0,0,0,308439,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21440,1600,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,32.0,0,0,0,308482,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
LOJA,ALUGAR,52110,5000,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,138.0,0,0,0,308541,0.0,0,2023-08-05,-,-30.0614614,-51.1025552,,,,,
LOJA,ALUGAR,31350,2900,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,74.0,0,0,0,308559,0.0,0,2023-08-05,-,-30.0293303,-51.2148669,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,9000,450,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,35.0,0,0,0,308565,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11540,700,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,30.0,0,0,0,308653,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17490,1000,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,36.0,0,1,0,308720,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,27550,2100,RUA,URUGUAI,CENTRO HISTORICO,PORTO ALEGRE,RS,70.0,0,0,0,309125,0.0,0,2023-08-05,-,-30.0057244,-51.0356834,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21330,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,42.0,0,1,0,309194,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,8670,450,AVENIDA,BENJAMIN CONSTANT,SAO JOAO,PORTO ALEGRE,RS,32.0,0,0,0,309322,0.0,0,2023-08-05,-,-30.0139662,-51.1952202,,,,,
